Sample,Prin1,Prin2,Prin3,Prin4
GA,0.020380439,0.002480729,0.000404363,0.000400545
GA,0.012976462,0.001106744,0.000662931,-0.000969257
GA,0.017954027,-0.001575289,0.000505087,-0.00105511
GA,0.003876628,0.002113292,0.000346981,0.000128415
GA,0.016338608,0.00149103,-0.000446388,0.004142425
GA,0.007246202,0.001167974,0.000151571,0.00163935
GA,0.007817746,-0.00131015,0.001450795,-0.003193981
GA,0.012158749,-0.005092226,0.000125168,0.001108566
GA,0.019304272,0.001537629,0.000332933,-0.000322367
GA,-0.005576126,-0.00032044,-0.001030287,0.008624641
GA,0.020680497,0.003197454,-0.00096654,0.005915458
GA,-0.01473849,0.003632754,-0.000431322,0.005696445
GA,0.011373606,0.000351726,0.00071561,-0.001411027
GA,0.019602256,0.00204836,-0.001189585,0.006534751
GA,0.009466742,-0.004320517,-9.81438E-05,0.001769914
GA,0.020217037,0.002477546,-0.00016256,0.002078895
GA,0.01277369,-0.006217878,0.000112702,0.001481856
GA,0.017805017,-0.000535029,-0.00023704,0.002462656
GA,0.006731451,-0.002565995,3.09494E-05,0.001346804
GA,0.000445371,-0.002930992,0.000512717,-0.000259554
GA,0.011966814,-0.009428865,-0.000588227,0.003746138
GA,0.020002843,0.004035095,-0.000954079,0.005807669
GA,0.0201284,0.003663422,-0.001079608,0.006309571
GA,0.00855325,0.001513363,0.000692659,-0.000266005
GA,0.013006235,0.00095062,0.000776549,-0.001515609
GA,0.015691641,-0.00515254,0.000137161,0.000867295
GA,0.019302095,-0.000828991,-0.000538291,0.003408821
GA,0.019328133,0.00516791,1.10197E-05,0.001941914
GA,0.017601463,0.003444173,0.000792089,-0.001583776
GA,0.015296561,-0.002933603,-0.000242275,0.003379529
GA,0.014371705,0.002408134,0.000900688,-0.001902512
GA,0.019433473,0.00381281,0.001065889,-0.00214189
GA,-0.018308928,0.003448926,-0.000233365,-0.00425974
GA,0.010833883,-0.00604247,0.000682802,-0.001122168
GA,0.012826001,-0.002649867,0.002129209,-0.006894019
GA,0.005215763,-0.012622817,0.000549713,-0.001120659
GA,0.008796809,0.001846735,0.001393021,-0.004556544
GA,0.014900364,0.003632495,0.001194592,-0.002161102
GA,0.021534678,0.00414434,-0.000834088,0.004409063
GA,0.021866727,0.003719207,-0.000832974,0.004775394
GA,0.008106145,-0.001657137,0.000452111,-0.001863102
GA,0.009489097,0.000880259,0.001047082,-0.002374447
GA,0.020640736,0.002283337,0.000629518,-0.000555956
GA,0.013494116,0.000714048,0.001114118,-0.002871661
GA,0.018139584,-0.001717672,0.00070627,-0.001739385
GA,0.004975215,0.001289355,0.001073853,-0.003895241
GA,0.017250253,0.000801062,0.000308886,0.000794422
GA,0.008058104,0.000563992,0.000568225,-0.00132714
GA,0.008893325,-0.002126659,0.002402134,-0.007147605
GA,0.012637515,-0.005455087,0.000534335,-0.000650437
GA,0.019573622,0.001333415,0.00056485,-0.00131207
GA,-0.003597993,-0.001764464,-0.00068653,0.001436923
GA,0.020836789,0.003079865,-0.000854082,0.00534249
GA,-0.011768146,0.001452139,0.000384452,-0.005114355
GA,0.011934466,-7.11131E-05,0.00114025,-0.003468399
GA,0.019699725,0.001975258,-0.001125083,0.006177763
GA,0.010513761,-0.005115123,0.000822499,-0.002078408
GA,0.020393595,0.002344016,-1.86146E-05,0.001430628
GA,0.01339406,-0.006689775,0.000684644,-0.000799887
GA,0.018282141,-0.000897068,0.000181027,0.000709073
GA,0.007851145,-0.003412821,0.000943907,-0.002764383
GA,0.001322267,-0.003579153,0.000861006,-0.003457471
GA,0.01255153,-0.00987343,-5.43278E-05,0.001595835
GA,0.020640984,0.003552681,-0.000438945,0.00346491
GA,0.02034386,0.003500565,-0.000906263,0.005518604
GA,0.009144275,0.00107051,0.001073614,-0.002430076
GA,0.014038495,0.000166317,0.001706112,-0.005310988
GA,0.016287943,-0.005606601,0.000698407,-0.001326611
GA,0.019523877,-0.000998151,-0.000322678,0.002592437
GA,0.019956063,0.004692537,0.000534454,-0.00036434
GA,0.01805877,0.003097122,0.001193988,-0.003264597
GA,0.015869787,-0.003366955,0.000220727,0.001275072
CMP,-0.018020605,-0.015546976,0.002730561,-0.008913321
CMP,0.000663661,-0.013575376,0.001287374,-0.003397283
CMP,0.000364787,-0.011584984,0.001539757,-0.004756607
CMP,-0.000637785,-0.017993879,0.001708865,-0.004371265
CMP,-0.011069796,-0.009000125,0.002377761,-0.008761393
CMP,0.004915255,-0.007847028,-1.32288E-05,0.001429474
CMP,-0.005578295,-4.97606E-05,0.000621334,-0.000976134
CMP,0.001265355,-0.014874027,-0.000278417,0.004157877
CMP,-0.004992022,-0.011658407,0.001932704,-0.005580033
CMP,0.01159351,-0.002679109,0.000439352,-0.000416016
CMP,-0.014511767,0.004290492,0.003753335,-0.018747076
CMP,-0.001665192,-0.008477305,0.000494285,-0.004059978
CMP,-0.006711754,-0.00379894,-0.00057382,-0.001088631
CMP,0.00571694,0.001006352,0.00043952,-0.002108077
CMP,0.007372478,-0.002814446,0.000116783,-0.001898169
CMP,-0.025906749,-0.00377832,-0.001768383,-0.001714373
CMP,0.009272389,-0.001632304,0.000116509,0.000247429
CMP,-0.00555465,-0.001956061,-0.000302144,-0.002611909
CMP,-0.000798807,-0.00870686,0.0001063,-0.002408524
CMP,-0.011016734,0.015394098,0.002608882,-0.013643615
CMP,0.001870409,0.007829639,7.09846E-05,-0.001885297
CMP,-0.001742991,0.001911499,-0.000821049,0.002501335
CMP,0.003513279,-0.009518501,-0.000760252,0.002139206
CMP,0.007252369,0.006430056,0.00088133,-0.003152147
CMP,-0.005087452,0.011487726,-0.000930486,4.33946E-05
CMP,0.000398089,-0.007395004,0.001147569,-0.007340068
CMP,-0.001405609,0.002230001,-1.65644E-05,-0.002090488
CMP,0.002244515,-0.006997133,0.000716596,-0.004063631
CMP,-0.001464193,-0.008378194,-0.000340812,0.000358505
CMP,0.006020124,0.005073678,0.000533446,-0.002317766
CMP,-0.022877783,0.008840702,-0.001180792,0.021152334
CMP,-0.001662774,-0.00671885,0.000435017,-0.004593388
CMP,0.00903731,0.003218741,-0.00060753,0.001882567
CMP,-0.000864813,-0.003640752,9.53296E-05,-0.001475883
CMP,0.005844878,0.010941268,-0.000202153,0.00080337
CMP,0.013398937,0.006633121,-0.000340143,0.002309081
CMP,-0.008177713,-0.012984328,0.001106383,-0.005086584
CMP,-0.012232854,-0.002097613,0.001157848,-0.009288032
CMP,0.011022444,0.010288191,0.000796686,-0.002053186
CMP,0.012055279,0.00474708,0.001019194,-0.003404406
CMP,0.008767203,0.003480874,-0.000444462,0.001473029
CMP,0.001823308,-0.009119434,-0.000230356,-0.000907208
CMP,-0.026300016,0.017207064,0.002962605,-0.01532137
CMP,0.005377103,0.001268566,-3.05615E-05,-0.000993612
CMP,0.003650683,0.001246537,0.000366728,-0.002655588
CMP,-0.008246747,-0.000108921,-0.001202953,0.00544968
CMP,0.00229818,-0.000291939,0.000759542,-0.004844957
CMP,-0.020808436,-0.004914312,-0.001700274,0.004038232
CMP,0.00343658,-0.007066767,0.000560287,-0.002109149
CMP,0.009101111,0.003067359,0.000392232,-0.000428966
CMP,-0.009073923,-0.008735519,0.000932979,-0.003789009
CMP,-0.002036411,-0.013854407,0.000175548,-0.001999887
CMP,-0.037882453,0.018994036,-0.000479518,0.007735668
CMP,0.005310331,0.001962531,0.000385954,-0.000781053
CMP,-0.010786156,-0.009353556,-0.002387169,0.007495627
CMP,-0.002736925,-0.000868111,0.001856217,-0.009267785
CMP,0.001500171,-0.009123994,0.000281802,-0.002359949
CMP,-0.010086553,-0.009412284,6.13094E-05,0.000453132
CMP,0.001664246,0.004703215,0.001880752,-0.007601635
CMP,-0.006536013,0.003134097,0.001152919,-0.00425261
CMP,0.008369394,0.001502338,6.91635E-06,-0.000748675
CMP,0.001834895,0.000323953,0.000772261,-0.004461539
CMP,-0.002821607,-0.009549759,-0.000458004,3.97159E-05
CMP,0.006399716,0.005239911,0.000583536,-0.00244481
CMP,0.010242645,0.005754996,0.000123715,0.000848004
CMP,-0.00530945,-0.008904052,0.001010798,-0.006102308
CMP,0.01388582,0.008037937,0.000231188,0.00073122
CMP,0.007973965,0.007960808,-0.000485511,0.002359396
CMP,0.013085097,0.001314686,-0.000103171,0.001812868
CMP,-0.008691793,-0.00310391,-0.000434924,-0.000242138
CMP,0.001722525,-0.015608078,0.000140857,-0.000868074
CMP,-8.13987E-06,-0.003624666,0.001760385,-0.002175727
CMP,-0.01308439,-0.004637134,0.002304525,-0.012488437
CMP,0.012689174,0.006880052,-0.000231375,0.001286472
CMP,0.01120111,0.003016343,0.000466883,-0.0006458
CMP,-0.016597285,0.014663384,-0.002593874,0.009761066
CMP,-0.016383063,0.001752201,-0.000337648,0.009569327
CMP,0.011291889,-0.008327215,-0.000196376,0.003606009
CMP,-0.0324663,0.009209835,-0.000595499,0.007511387
CMP,0.000142622,0.004157014,-0.00023553,0.000139951
CMP,-0.007677395,0.008086337,0.000687987,-0.005668863
CMP,0.007279599,-0.010195751,-0.000533284,0.001653302
CMP,-0.017572362,0.007595296,-0.000511022,-0.000913046
CMP,-0.01048901,-0.010608816,0.001106104,-0.006293917
CMP,0.007348255,-0.002193896,0.000296619,-0.000742357
CMP,-0.001206609,-0.012143546,0.000707688,-0.004155444
CMP,-0.005885093,-0.007068404,0.00072716,-0.005053212
CMP,-0.000284655,0.011442831,0.000689582,-0.000340783
CMP,-0.012623924,-0.00184297,0.000465028,-0.00314034
CMP,-0.031477597,0.01287895,0.00690571,-0.030340989
CMP,-0.017039162,0.002989705,0.002444918,-0.014063797
CMP,-0.003380082,-0.001341602,0.001285927,-0.006996311
CMP,-0.00234277,-0.005528899,-0.000287192,0.000815055
CMP,0.000981628,0.001290753,9.08195E-05,-0.001421824
CMP,0.010366631,-0.001141237,-5.3116E-06,0.00056087
CMP,-0.000961116,0.009242449,0.001032787,-0.006421758
CMP,-0.016283064,-0.005523273,3.86872E-05,-0.004101783
CMP,0.004223639,0.001198557,0.000902477,-0.004250584
CMP,0.007290857,-0.002349048,-0.000577728,0.001854027
CMP,0.009252477,-0.005025832,-0.000568457,0.002454448
CMP,0.002210471,-0.005657412,-9.38212E-06,-0.001537089
CMP,0.011262169,0.002407108,0.000456263,-0.002017262
CMP,-0.008165099,-0.018795029,0.001524556,-0.007950947
CMP,-0.008330887,-0.00348583,-0.000460798,-6.10801E-05
CMP,0.000350164,-0.003656708,0.001223601,-0.006734488
CMP,-0.002185827,-0.012979772,-0.000466847,0.000133214
CMP,-0.009744965,-0.004533346,0.000136177,-0.002575393
CMP,0.002306677,-0.002492952,0.00058445,-0.003184194
CMP,-0.008726419,-0.010480491,0.001814433,-0.009493717
CMP,0.005022366,-0.000805689,0.000588338,-0.003587159
CMP,-0.003236727,-0.010307851,0.000673856,-0.003772359
CMP,0.002511326,0.0041555,0.000478507,-0.001160154
CMP,-0.001248235,0.001185257,0.002835343,-0.012272582
CMP,-0.004289943,0.004325822,0.001474767,-0.00685451
CMP,-0.008475564,0.012772921,0.001838703,-0.01066901
CMP,-0.007585032,0.00589781,0.000557034,-0.000237995
CMP,-0.008055168,-0.000682175,-0.002536676,0.011899994
CMP,0.00657341,0.003061497,0.000350159,-0.002543545
CMP,-0.032775833,0.018581428,0.001165054,-0.013538544
CMP,0.000557465,-0.004224356,0.001168294,-0.006460564
CMP,0.004195639,-0.014268892,-0.000902503,0.003957897
CMP,-0.022398094,0.007748314,0.002361752,-0.009840944
CMP,-0.004827759,0.002444986,0.001015683,-0.005029031
CMP,0.005942197,-0.009462718,-0.000283417,0.003244844
CMP,-0.009806214,-0.010592475,0.001881475,-0.011508359
CMP,-0.004926945,0.009857238,-0.000670779,0.001341301
CMP,0.008291301,0.001394573,-0.000375293,0.001255052
CMP,0.009780472,-0.004725857,-0.000419144,0.001596846
CMP,0.011283417,0.006366374,-0.000475737,0.003166861
CMP,-0.019934248,0.003069312,-0.00274806,0.022461295
CMP,0.012355802,-0.001933583,-0.000257939,0.00349323
CMP,-0.012810024,-0.010105054,0.002509082,-0.013437693
CMP,0.005502438,0.012741522,-0.001618789,0.008675559
CMP,-0.007291594,-0.003933054,-0.000113606,0.00829978
CMP,0.010560522,0.006887218,6.62284E-05,-0.000683683
CMP,0.007669157,0.002258534,-7.26181E-05,-0.000241804
CMP,0.001741865,-0.006054727,-0.00092088,0.001666474
CMP,0.003484824,-0.012489983,0.000105173,0.000817524
CMP,0.006304207,-0.007676306,-0.000606519,0.003230632
CMP,0.001680943,-0.004677298,0.000810113,-0.002943154
CMP,-0.021237413,-0.002209472,0.001955365,-0.013438523
CMP,-0.003674567,-0.010550558,-0.000720036,0.001524112
CMP,0.003995371,0.004781195,-0.000206833,0.001156426
CMP,-0.004870679,-0.001875303,0.000891884,-0.005286009
CMP,-0.000968687,0.001795889,7.90939E-05,-0.001680285
CMP,0.005561843,-0.004160679,5.11202E-05,-0.001566837
CMP,0.00522022,-0.003592856,0.001271809,-0.006404341
CMP,0.007498506,0.010145143,0.00071143,-0.002891236
CMP,0.013352111,0.00506206,-0.000165545,0.000557325
CMP,0.0036221,-0.003577015,-0.000429565,0.001315076
CMP,-0.008725986,0.00434679,0.001766188,-0.006170521
CMP,0.003108731,-0.015998081,0.001531425,-0.004437256
CMP,0.001996005,-0.00228565,0.002941179,-0.012342234
CMP,0.010771825,0.000336876,0.000286803,-0.000738927
CMP,0.008272952,7.51182E-06,-0.001035689,0.003071379
CMP,0.002007182,-0.000447916,-0.000307678,-2.30873E-05
CMP,0.008506608,-0.002624192,-0.000211986,0.000503625
CMP,0.003372236,-0.007080855,5.65158E-05,-0.001306242
CMP,0.009591308,0.008820079,-9.03391E-05,0.001103839
CMP,0.007832459,0.002111588,-0.00045932,0.001416004
CMP,-0.005199838,-0.002191417,-0.001852429,0.006545343
CMP,-0.002378656,-0.014505231,0.00017624,-0.000286609
CMP,-0.001791291,-0.006322047,0.000933751,-0.005013262
CMP,0.006797024,-0.004419844,0.000575218,-0.003088202
CMP,0.001416021,-0.015866601,0.000401547,-0.001241475
CMP,0.000569611,0.001785678,0.000555383,-0.002814838
CMP,-0.009600622,-0.006073055,0.002175748,-0.011389818
CMP,0.000227271,-0.008869007,-0.000496704,-0.000169132
CMP,-0.006853366,-0.011483572,-2.50885E-05,-0.001562709
CMP,-0.007782969,-0.009506627,-0.000975267,0.002000938
CMP,-0.000386573,-0.001136999,0.000300681,-0.002113496
CMP,0.00506509,0.006590027,0.00088364,-0.003924209
CMP,-0.005909431,0.008086934,0.002909457,-0.008557816
CMP,0.012547801,0.006094549,-6.42504E-05,0.002189393
CMP,0.000259763,-0.012480734,-0.000118946,-0.000843061
CMP,0.005210691,-0.001977709,-8.04742E-06,-0.000991034
CMP,-0.014394018,-3.46868E-07,0.001312244,-0.007406279
CMP,-0.011558168,-0.01875113,0.000450194,-0.00273486
CMP,0.008435231,-0.002729343,-0.00019533,-3.3968E-05
CMP,0.002403822,0.009851626,0.003568434,-0.009642322
CMP,0.007744342,0.004617522,0.000400607,-0.001307969
CMP,0.007860511,-0.005909048,-0.000645369,0.003249933
CMP,-0.014391077,0.000322679,0.000458258,-0.006145123
CMP,0.004800919,-0.001715593,0.000294494,-0.001963049
CMP,-0.00245216,-0.000421935,0.000783153,-0.006132429
CMP,0.005900886,-0.011387126,0.000244422,0.000470092
CMP,0.011270476,0.01060801,6.72265E-05,0.000283688
CMP,0.002356806,-0.004767134,-0.000284891,-0.000176659
CMP,0.010344677,0.004940971,0.000203245,-0.000344758
CMP,-0.014946873,-0.003735623,0.004830151,-0.020262454
CMP,0.003999833,0.002076133,0.000307578,-0.002221623
CMP,-0.004715824,-0.012039416,0.000511008,-0.004342435
CMP,-0.010599683,-0.001734948,0.000393346,-0.002528477
CMP,0.000509138,-0.013410278,0.000762683,-0.004788824
CMP,-0.00016362,0.004344019,0.001194869,-0.003907741
CMP,-0.004806203,-0.012302412,-0.000649501,0.000853811
CMP,0.012190887,-0.00468508,-0.000908605,0.003825598
CMP,0.00463253,0.002278889,0.00076546,-0.002488688
CMP,-0.017340274,0.002193786,0.000114507,-0.00023475
CMP,-0.00167234,0.007523103,0.000314924,-0.003433455
CMP,0.00503085,0.003828469,0.000464848,-0.00209874
CMP,0.005864851,0.003256989,0.001377569,-0.004778643
CMP,-0.003455601,-0.008232077,0.000333928,-0.002158625
CMP,-0.015357678,-0.009805708,0.001142242,-0.008321432
CMP,-0.00178341,-0.001856158,0.001334314,-0.008292431
CMP,0.006714088,0.001844029,0.000208886,-0.001308836
CMP,0.000618984,-0.009603278,0.000197143,-0.002151095
CMP,0.008999446,0.007422957,0.000252638,-0.000698651
CMP,0.005396536,0.001831954,-0.000161349,0.00040234
CMP,-0.002610992,0.006719661,0.00042487,-0.003728597
CMP,0.006597522,0.009659886,-0.00022177,0.001229954
CMP,0.010042278,0.00785408,7.5353E-05,0.000529486
CMP,0.001327473,0.000945187,0.000674212,-0.003168738
CMP,0.008100472,0.001819844,0.000122204,-0.000543788
CMP,0.012303058,0.004477213,-0.000264432,0.001041349
CMP,0.008974635,0.011308556,0.00150345,-0.005005411
CMP,-0.005941361,0.000968469,-0.000838777,0.002695617
CMP,-0.01643276,-0.002458944,-0.001875549,0.003812205
CMP,0.009308424,-0.000435637,0.000506607,-0.001806915
CMP,0.011670038,0.005375815,-0.000111937,0.001071964
CMP,0.000174081,-0.005570233,-7.86634E-05,-0.000816621
CMP,-0.009429662,-0.006524673,0.00199998,-0.007304593
CMP,-0.00702609,0.00812451,0.001561883,-0.010472504
CMP,-0.005730706,-0.017260295,0.001559317,-0.007767471
CMP,0.003032187,-0.002231831,0.001385825,-0.007338489
CMP,0.006868459,0.000868402,-0.000336338,-0.000364945
CMP,-0.003564237,-0.004163793,-0.000440521,0.000319533
CMP,-0.001975776,-0.007364518,0.000514869,-0.004227524
CMP,0.008777315,0.002595131,-0.0002275,0.000626062
CMP,0.003535821,0.008986693,0.00025909,-0.000888307
CMP,-0.005526333,0.002070065,0.001868688,-0.009324527
CMP,0.002502638,0.005899276,0.000574474,-0.00378272
CMP,0.004939466,-0.004861338,6.76699E-05,-0.000412394
CMP,0.009249105,0.008251892,0.000377507,-0.001274572
CMP,-0.013139621,-0.002029295,0.002491334,-0.011910196
CMP,0.008121972,0.002335023,0.000779993,-0.003763264
CMP,0.006727521,0.004036808,0.000314241,-0.001597798
CMP,0.004393376,0.009033337,0.000238888,-0.000594901
CMP,-0.004514151,-0.006108343,0.001351406,-0.008100675
CMP,0.003907616,-0.002555358,-0.000129216,-0.001045714
CMP,0.002506679,0.000229241,0.00122583,-0.006778811
CMP,0.001617028,-0.007421601,-0.000332607,-2.17776E-05
CMP,0.01155855,-0.001216046,0.000364645,0.000420051
CMP,-0.005388691,0.005277963,0.00277488,-0.007794377
CMP,0.007182562,-0.003279379,0.001058113,-0.003331034
CMP,0.002384008,0.012460813,0.00076427,-0.003929902
CMP,0.004076891,-0.011764154,0.001093388,-0.003207377
CMP,0.002538377,0.003682096,8.84685E-05,-0.002189999
CMP,0.007229145,-0.005613825,-0.00017728,0.000995972
CMP,-0.009370206,-0.001335167,0.000180844,-0.001877876
CMP,0.005494853,-0.004335437,-0.000485584,0.001723668
CMP,-0.002854476,0.004854603,-0.001871134,0.007768814
CMP,-0.009295411,-0.015249465,0.000268787,-0.002693798
CMP,0.006306983,0.013248858,0.001777304,-0.006643002
CMP,0.002867134,0.004262141,0.00097766,-0.005447303
CMP,-0.040933535,0.015895037,0.00745106,-0.035616642
CMP,-0.004602499,-0.006605543,0.002167813,-0.007597143
CMP,-0.008310016,-0.00946642,-0.000101585,-9.89015E-05
CMP,0.007471517,-0.000642946,-0.000568958,0.001745831
CMP,0.015703233,-0.000733256,-0.00047246,0.003266461
CMP,-0.005721914,0.011012044,0.001428013,-0.008071504
CMP,0.004126373,0.00127397,-0.000359983,0.000956328
CMP,0.001578153,0.012508607,0.001063227,-0.005680604
CMP,0.00341417,-0.00588838,0.000262658,-0.0027828
CMP,-0.013496555,-0.005250934,-0.001422696,0.008051365
CMP,0.015035925,-0.000409973,6.12767E-05,0.001629671
CMP,0.001722914,-0.002627206,0.000918065,-0.005548179
CMP,-0.017621269,0.005258466,-0.002756545,0.006028813
CMP,-0.001152589,-0.003710976,0.000782452,-0.00442685
CMP,0.00862243,0.000279911,0.000863114,-0.004062895
CMP,-0.017784319,-0.017656126,-0.001948217,0.003740594
CMP,0.00144719,-0.01459742,-0.000157732,0.000743631
CMP,0.006932647,-0.002071876,-0.000762406,0.004043338
CMP,-0.011274679,0.001701275,0.002877801,-0.013713133
CMP,0.008957271,-0.004150998,3.91354E-05,1.68801E-06
CMP,-0.008209173,-0.01706953,0.002143717,-0.009171852
CMP,-0.000329654,-0.011622065,0.001195582,-0.005289935
CMP,0.009254071,0.002909244,-0.000309746,0.00160125
CMP,-0.002473896,-0.005297121,0.000993628,-0.005790829
CMP,-0.009872035,-0.017455312,0.000794483,-0.005648138
CMP,-0.010102481,0.003994338,0.000163935,0.007432963
CMP,0.005703237,-0.004096822,-0.000707923,0.002393858
CMP,-0.000218535,-0.008418021,6.95388E-05,-0.001825087
CMP,0.004160338,-0.000570977,-0.000519925,0.002993933
CMP,-0.021332936,0.002286037,0.005345691,-0.025506528
CMP,-0.002411353,-0.005165448,0.000729352,-0.005422037
CMP,-0.008565125,-0.013397401,-1.24225E-05,8.52093E-05
CMP,-0.006970659,-0.011877261,0.002039571,-0.00860819
CMP,0.009895053,-0.003671366,-0.000295484,0.001694961
CMP,0.001730572,-0.009044094,-0.000675783,0.000373001
CMP,-0.008523269,-0.003320544,0.001199654,-0.008427763
CMP,0.001590378,-0.002442574,0.000635123,-0.003977932
CMP,0.0011194,-0.008766015,-0.000481056,0.002272307
CMP,-0.005139164,0.006798922,0.000811206,-0.000901085
CMP,-0.005330984,0.002429732,0.001370117,-0.004757894
CMP,0.003845771,0.000460186,0.00062119,-0.001804481
CMP,0.003567265,-0.01092578,-0.00014332,0.000679955
CMP,0.01069002,0.009118888,0.000147381,-0.000156062
CMP,-0.010752465,-0.001682315,-0.002855797,0.01518504
CMP,0.007799059,-0.004152031,0.000118469,-0.000439508
CMP,0.002754694,-0.005691768,0.001380957,-0.00610023
CMP,0.003574455,-0.00396482,-0.000729358,0.002861635
CMP,-0.001223454,-0.005964743,-0.000214547,-0.000163841
CMP,0.004439767,-0.004621561,-0.000592894,0.003097631
CMP,0.005596454,0.000497241,-4.35681E-05,-0.001589323
CMP,-0.018401242,-0.002155869,-0.002358684,0.011548235
CMP,0.004982874,0.001191024,-3.08475E-06,0.000797817
CMP,0.011578113,0.009266558,0.000212779,0.001224956
CMP,-0.047020427,-0.007322053,-0.000817303,-0.011408153
CMP,-0.006359332,-0.01613864,0.000754656,-0.004530305
CMP,-0.016222796,0.00384194,-0.001776058,0.00566739
CMP,0.002467096,-0.001862565,-0.00022351,0.001613464
CMP,0.004458688,0.005049405,0.001384355,-0.005238484
CMP,0.004656218,-0.000190612,-0.000286852,-0.000830657
CMP,0.004985642,0.008758061,0.000449354,-0.000896059
CMP,-0.002784337,-0.011955598,0.001264447,-0.00689734
CMP,-0.00823973,-0.010378424,0.00139499,-0.009080548
CMP,0.010746631,0.001019644,-0.000412621,0.002031604
CMP,-0.004463066,-0.000260298,0.00152736,-0.009656842
CMP,0.003333144,-0.004682952,0.001075242,-0.005339035
CMP,-0.011095748,-0.017650126,0.001356753,-0.008116395
CMP,0.006801132,0.000779186,0.001471172,-0.004584141
CMP,-0.002266098,0.001426498,0.001454794,-0.004269902
CMP,-0.004864278,0.001021113,0.00048501,-0.004912753
CMP,-0.001568025,-0.018214729,-0.000390197,0.000776341
CMP,0.007266406,-0.001273643,-0.000289669,0.00119923
CMP,0.01081107,4.11752E-05,-0.000225993,0.000857794
CMP,0.004571982,0.001456875,-0.001678188,0.009326821
CMP,0.008635341,0.001236423,0.000518105,8.5892E-05
CMP,0.006544287,-0.002887937,-0.000438188,0.001968606
CMP,0.005507626,0.00427018,0.001728679,-0.005540509
CMP,0.002924522,0.009012914,0.000943296,-0.004811516
CMP,-0.009382764,-0.014717683,0.000727738,-0.003935987
CMP,-0.002227671,0.006750119,-0.000331649,0.000808413
CMP,0.005008068,0.004545551,0.000673413,-0.004077019
CMP,-0.020337134,-0.01694357,-0.000149359,-0.003862239
CMP,0.006747888,-0.010203222,-0.000269411,0.001714293
CMP,0.003764995,-0.010554177,-0.000756916,0.001532308
CMP,0.008014741,-0.000800248,-0.000768381,0.003857401
CMP,0.00821257,-0.003592485,-0.000569322,0.001853975
CMP,-0.00235612,-0.003537814,0.001691185,-0.008419548
CMP,0.009402454,-0.013618863,-0.000993433,0.007588753
CMP,-0.000551837,-0.012712842,0.000352321,-0.00183243
CMP,0.01268567,0.008564331,-0.000298518,0.002781216
CMP,0.001024032,0.005484022,-0.000178037,-0.000548426
CMP,-0.019155726,0.004019792,0.000249605,0.001259373
CMP,0.012063909,0.008189638,0.000301103,0.000283384
CMP,-0.003523291,-0.005336458,0.001072157,-0.007894825
CMP,-0.026333101,0.021226716,0.000251495,0.001269961
CMP,-0.003641981,-0.012678591,0.000974181,-0.004968992
CMP,0.004036264,0.004749019,-4.00286E-05,0.000196683
CMP,-0.001766029,0.007587899,0.000710907,-0.004045714
CMP,0.003199906,-0.012151907,-0.001015716,0.004808667
CMP,0.007272822,-0.002357501,5.78822E-05,-0.000420658
CMP,-0.009363572,-0.008361767,0.001230633,-0.004527303
CMP,-0.015302967,-0.011021189,0.002056638,-0.010871146
CMP,0.003849817,-0.005210713,0.000400016,-0.002838898
CMP,-0.001561338,-0.006454796,0.001359058,-0.006113618
CMP,0.004938982,-0.003252728,0.000929743,-0.004055467
CMP,-0.021856667,-0.010415561,-0.001800281,0.005089524
CMP,0.010396667,0.005139698,0.000424009,-0.001168026
CMP,-0.006741845,-0.001362409,0.000264018,-0.004919849
CMP,-0.006476932,-0.010956718,0.000337724,-0.001664995
CMP,-0.012078172,0.002524538,0.001816558,-0.009171376
CMP,0.002887321,0.000228418,0.001154532,-0.003711596
CMP,0.012640052,0.00811354,0.001147788,-0.002740506
CMP,0.000715877,-8.24903E-05,0.001091075,-0.005815285
CMP,0.004005906,-0.001640798,0.000512242,-0.003018869
CMP,0.007966021,-0.00636451,-0.000644754,0.003815376
CMP,-0.002263202,-0.010446082,0.001771558,-0.009415191
CMP,-0.003635662,-0.006716551,-0.000640258,0.000555849
CMP,-0.003594326,-0.010904571,-0.00026958,-0.00210685
CMP,0.000718898,0.009523257,0.001309395,-0.007369074
CMP,-0.001938017,-0.006577346,0.000400047,-0.003752427
CMP,0.00324119,-0.010650276,-0.000138273,-0.000651186
CMP,0.006992045,-0.007794004,7.94984E-05,-0.001106326
CMP,0.006344157,-0.001236676,0.00011544,-0.001285315
CMP,0.00928854,0.005199507,-1.40055E-05,0.000532467
CMP,-0.022168419,0.013077146,0.000596421,-0.01072636
CMP,-0.02211749,0.019876265,0.001739437,-0.010846632
CMP,-0.001004998,0.006506902,0.000267993,-0.003225862
CMP,0.010216116,0.001941688,-0.00047313,0.003904309
CMP,-7.4512E-05,-0.010326874,0.000612519,-0.003869738
CMP,-7.11227E-05,-0.01013547,-0.000287017,-4.81191E-05
CMP,0.004167974,0.002580491,0.000523895,-0.004030949
CMP,0.01558069,0.005590038,-0.000114765,0.002481511
CMP,-0.00106265,-0.01210634,-0.000217475,-0.000643845
CMP,-0.00784913,-0.013754066,0.001849,-0.007243455
CMP,0.001913102,-0.008788468,0.00095971,-0.005421405
CMP,-0.002715096,-0.00582974,-0.000183682,-0.002658321
CMP,0.00442351,-0.006842647,-0.000552081,0.001833421
CMP,0.005042466,0.003201685,5.9306E-06,-0.001002674
