Sample,FFT_#,q#,Vol_wt
GA,9,7,2922.842886
GA,15,8,15704.26687
GA,5,3,6163.766562
GA,12,12,13191.08256
GA,5,6,5587.149672
GA,7,3,538.7290892
GA,8,4,6800.129437
GA,10,9,2865.610014
GA,8,7,25011.23024
GA,12,6,17228.07302
GA,9,5,13088.41671
GA,6,4,10684.36026
GA,13,14,249783.0135
GA,10,5,4617.000934
GA,9,10,63598.30139
GA,8,4,870.9053752
GA,9,5,3869.728151
GA,6,7,85781.00518
GA,4,2,5001.083125
GA,9,7,29946.71504
GA,9,5,7142.148367
GA,8,6,9590.884028
GA,4,3,11196.98036
GA,4,3,1565.342068
GA,11,5,6351.862741
GA,11,5,23956.86965
GA,10,11,9024.220808
GA,10,9,9912.631277
GA,12,3,10581.33386
GA,9,10,3094.343916
GA,9,4,10085.66745
GA,11,9,22180.28585
GA,8,4,815.5786438
GA,5,4,5587.149672
GA,3,3,22932.01365
GA,10,6,16154.76816
GA,11,8,16874.90031
GA,7,6,6806.470529
GA,10,8,4757.017348
GA,9,5,13800.6066
GA,10,6,18540.7371
GA,7,4,17788.57843
GA,7,5,21599.85845
GA,5,2,13464.82835
GA,9,6,7739.911055
GA,6,4,30671.90791
GA,9,7,7023.250059
GA,12,10,51943.96901
GA,10,4,16982.31901
GA,9,7,7122.823093
GA,7,6,5095.813096
GA,8,6,19406.53811
GA,5,5,5307.457934
GA,6,3,11599.92014
GA,9,11,32855.06251
GA,9,7,10943.38574
GA,10,7,9381.890748
GA,11,6,45995.04449
GA,13,11,8462.358978
GA,8,5,78579.62524
GA,4,4,18914.00361
GA,9,5,2946.799247
GA,11,8,9364.249458
GA,3,3,2703.187544
GA,9,3,3222.003128
GA,8,6,70013.58509
GA,2,2,1653.581838
GA,8,6,9388.94973
GA,12,5,40028.72615
GA,8,5,4653.272764
GA,8,7,2806.396214
GA,8,6,34666.71167
GA,8,6,2202.583262
GA,7,4,909.5373817
GA,8,4,1471.111602
GA,8,5,6136.174606
GA,6,3,3664.051331
GA,10,4,11133.3986
GA,6,4,5904.826634
GA,8,8,22477.13979
GA,8,7,20546.09909
GA,9,7,3298.923709
GA,10,7,10234.26339
GA,8,4,20303.67199
GA,9,6,2450.873751
GA,9,8,4270.408467
GA,6,4,1172.075599
GA,5,2,1647.650321
GA,9,6,34492.29933
GA,9,5,26598.40966
GA,5,3,9955.795085
GA,11,7,8802.177332
GA,8,7,5596.060658
GA,8,5,8578.561487
GA,4,3,1561.458054
GA,9,5,8923.379899
GA,9,5,23151.04878
GA,8,3,20171.43145
GA,8,6,2024.371911
GA,9,4,47392.9747
GA,9,7,12458.67764
GA,5,3,4614.21625
GA,8,3,7650.710351
GA,9,11,69552.02653
GA,7,7,8520.392668
GA,2,2,2539.386263
GA,12,6,11690.94773
GA,5,2,9587.33078
GA,7,6,78923.92551
GA,7,4,29026.54113
GA,7,5,4202.718124
GA,8,9,5389.393578
GA,4,3,2274.820531
GA,9,5,19808.12329
GA,6,4,36716.09679
GA,6,4,27684.59288
GA,7,4,11452.50414
GA,10,6,33737.90687
GA,8,7,7290.895963
GA,4,4,4057.741408
GA,8,6,9840.827451
GA,9,4,78888.02543
GA,3,2,1142.210239
GA,6,4,5521.954348
GA,8,8,17640.2682
GA,11,6,26843.538
GA,9,6,5333.749215
GA,8,10,5023.99454
GA,7,5,12045.91697
GA,9,9,14082.52315
GA,7,5,3558.795804
GA,9,5,6541.834266
GA,3,3,4536.433197
GA,6,3,3457.094266
GA,11,7,9385.4216
GA,8,5,13488.72328
GA,7,5,19132.88328
GA,8,5,8503.312194
GA,9,4,5596.060658
GA,8,11,22965.30048
GA,11,5,19794.54489
GA,11,9,23442.57474
GA,8,5,11241.93065
GA,9,6,40936.48919
GA,8,8,20203.32577
GA,6,7,8729.721441
GA,11,6,10533.61
GA,14,12,72678.5352
GA,11,8,25709.33261
GA,10,8,16939.32426
GA,10,11,17327.57005
GA,7,5,14811.99976
GA,6,2,5150.622935
GA,9,6,14993.18269
GA,9,7,5796.280462
GA,11,7,96778.04841
GA,8,9,40476.0169
GA,8,3,12072.77833
GA,8,15,24859.68341
GA,5,3,1871.827807
GA,8,5,5781.259862
GA,10,11,8363.664007
GA,8,6,7352.630662
GA,11,6,51582.28001
GA,3,2,5625.793664
GA,7,6,14927.21204
GA,12,5,6123.925376
GA,11,6,16613.76799
GA,8,4,1505.500221
GA,4,4,4360.308795
GA,4,2,31471.51605
GA,12,6,49528.11316
GA,9,5,9188.452899
GA,5,4,2896.563079
GA,14,10,77000.9826
GA,9,11,25192.51327
GA,11,17,91133.91015
GA,11,8,7375.422569
GA,9,5,6771.617498
GA,9,6,19830.76627
GA,10,8,6940.09612
GA,2,3,11096.05693
GA,13,6,48823.09715
GA,5,4,6940.09612
GA,6,5,12516.91292
GA,7,5,16823.42471
GA,9,5,14382.60362
GA,9,6,26858.57176
GA,8,5,20683.74245
GA,3,2,6803.301158
GA,5,3,2677.585336
GA,5,4,5898.778997
GA,7,3,15779.75434
GA,7,5,3031.163412
GA,8,5,3477.354503
GA,9,5,9230.543618
GA,8,6,7142.148367
GA,5,5,18851.61976
GA,11,10,76787.55604
GA,7,3,8184.288398
GA,7,6,18249.19681
GA,8,5,22799.03164
GA,10,8,40654.24126
GA,9,5,11816.49772
GA,10,5,7303.878012
GA,10,5,15216.54681
GA,6,4,8636.859003
GA,2,2,9463.180549
GA,8,7,4401.378061
GA,7,7,6566.888214
GA,6,3,2710.182147
GA,4,3,1544.018981
GA,7,5,11399.73871
GA,8,3,14770.92232
GA,8,5,5052.679636
GA,9,7,6494.948093
GA,3,3,18112.79709
GA,12,6,7287.650199
GA,6,3,6035.356053
GA,9,15,67640.87586
GA,9,10,2005.35065
GA,7,7,3901.294494
GA,10,7,42439.20412
GA,4,3,1429.441056
GA,10,7,12891.73849
GA,8,7,11283.19284
GA,10,8,7213.159743
GA,9,8,2659.01889
GA,5,5,2689.212256
GA,9,5,3617.714901
GA,7,5,15834.35098
GA,11,8,90930.66914
GA,8,6,60307.74412
GA,8,7,6787.453165
GA,9,6,11702.34412
GA,7,6,8585.413005
GA,5,3,5838.413675
GA,10,7,1363.977953
GA,9,5,1783.855467
GA,4,3,10212.47083
GA,7,3,7670.504248
GA,8,4,21674.46412
GA,4,3,8510.143625
GA,8,7,9069.550414
GA,10,9,31086.63684
GA,8,7,11099.78754
GA,8,7,17375.22221
GA,9,13,40091.70193
GA,8,5,6370.464651
GA,11,7,3940.875999
GA,6,2,4297.583925
GA,8,5,33005.2614
GA,9,10,10361.68064
GA,7,4,27507.60688
GA,5,3,7882.676651
GA,2,2,1683.352903
GA,6,5,2394.688206
GA,7,4,8401.054381
GA,3,3,1433.214157
GA,8,6,8840.209129
GA,10,5,14766.81519
GA,6,5,11873.71631
GA,7,8,23903.82754
GA,8,6,5351.299904
GA,7,5,9093.985909
GA,7,5,2292.448104
GA,7,3,540.0912847
GA,10,8,4363.043895
GA,10,5,3996.511956
GA,6,4,662.8849461
GA,10,6,5501.263448
GA,11,8,18368.27889
GA,10,6,6032.311217
GA,7,5,17806.05296
GA,8,6,9353.672525
GA,10,6,28703.15757
GA,8,16,35219.28443
GA,12,7,17167.60285
GA,8,8,43706.16508
GA,10,6,6648.527313
GA,11,10,8581.988554
GA,9,5,92235.526
GA,4,3,5374.733326
GA,10,7,8516.976884
GA,8,5,3848.729112
GA,11,8,30745.2697
GA,4,2,3229.421161
GA,5,2,3411.651018
GA,11,5,30719.05699
GA,6,5,7203.464433
GA,7,8,3951.452593
GA,7,2,3517.997737
GA,11,7,3896.027503
GA,10,10,28141.42683
GA,8,6,17858.5148
GA,8,5,9286.76318
GA,8,6,7010.43368
GA,11,10,12311.56031
GA,9,6,2975.634947
GA,8,3,6136.174606
GA,8,6,6822.333297
GA,9,5,18020.58937
GA,7,3,3346.364397
GA,10,10,5530.827904
GA,7,5,29072.83202
GA,5,2,12091.97771
GA,6,4,3259.14787
GA,7,7,7248.756057
GA,8,6,24377.76916
GA,7,4,10869.16564
GA,11,5,53222.86984
GA,8,13,5049.809964
GA,5,2,2872.744007
GA,10,5,13041.12246
GA,6,3,3604.878083
GA,3,2,4140.761934
GA,10,9,39897.1329
GA,8,5,12261.36175
GA,8,5,5368.869801
GA,9,9,7310.371923
GA,4,3,13512.63232
GA,7,5,4723.288168
GA,11,22,55939.39298
GA,5,2,1100.48897
GA,8,5,3135.890387
GA,9,2,7859.37325
GA,10,8,6869.992534
GA,5,3,6330.182055
GA,9,5,4533.66481
GA,7,3,7349.378678
GA,9,4,4853.021753
GA,9,8,26688.37006
GA,11,17,94124.44866
GA,10,9,8093.408838
GA,10,12,14050.20647
GA,7,3,8764.200232
GA,7,5,4975.351145
GA,3,3,3943.518077
GA,10,5,93827.79279
GA,10,4,68823.85284
GA,9,6,51993.90006
GA,7,6,19631.80996
GA,4,2,16247.91853
GA,10,8,12923.14209
GA,9,6,10680.67679
GA,3,2,5141.955079
GA,8,7,12982.0876
GA,6,5,1444.548245
GA,6,3,5316.215137
GA,4,3,1270.436981
GA,6,3,2663.656464
GA,11,11,27119.57659
GA,10,10,45701.54024
GA,8,5,1761.578823
GA,11,9,13060.82176
GA,7,6,8299.209792
GA,9,4,14844.88982
GA,7,3,1314.180873
GA,3,4,8588.840983
GA,9,4,3705.404228
GA,11,9,76091.56657
GA,9,4,1465.405393
GA,7,7,6708.401099
GA,6,2,33171.78477
GA,6,4,3454.563378
GA,9,8,13116.03107
GA,4,2,1390.041056
GA,10,5,16935.0291
GA,7,6,15092.32216
GA,7,4,4881.380863
GA,10,11,13997.74875
GA,5,2,2352.277909
GA,8,7,1081.53875
GA,8,6,5330.824659
GA,4,2,14619.27124
GA,9,4,6949.674719
GA,8,5,1600.444312
GA,13,13,16600.95903
GA,5,2,7759.778547
GA,13,13,67463.71441
GA,7,7,9357.196673
GA,5,4,1687.335383
GA,10,9,1838.929002
GA,5,4,7486.441533
GA,10,6,29759.84113
GA,10,10,23937.57354
GA,8,5,2997.322524
GA,9,12,28304.46195
GA,9,10,19640.83837
GA,11,4,10724.92954
GA,9,5,16235.20812
GA,8,6,12218.94214
GA,10,10,13436.97118
GA,8,5,21646.47433
GA,7,5,1391.908033
GA,9,4,33408.6134
GA,10,8,21325.48895
GA,6,5,10680.67679
GA,7,5,7654.009135
GA,9,10,38549.69552
GA,10,5,14775.02982
GA,8,8,10921.10071
GA,9,8,18709.28749
GA,11,6,60550.72934
GA,9,9,8305.986136
GA,11,6,55933.02534
GA,6,4,14795.56569
GA,9,8,26758.41022
GA,9,8,44848.7214
GA,9,6,3016.645597
GA,7,5,14861.33843
GA,8,5,6914.575682
GA,10,5,19047.91382
GA,5,4,3658.893394
GA,12,8,18695.96104
GA,11,7,20983.02824
GA,10,5,9919.820903
GA,5,4,1663.485845
GA,11,8,61505.96556
GA,8,5,51097.14706
GA,11,5,13202.94323
GA,8,6,9069.550414
GA,8,4,2482.527184
GA,9,5,5301.621601
GA,8,8,1547.888493
GA,2,2,1427.557439
GA,5,2,5572.309437
GA,8,6,8083.331002
GA,6,5,5421.699802
GA,8,5,17435.931
GA,6,5,24203.30873
GA,10,7,12993.88884
GA,9,5,20271.72493
GA,9,5,4678.438047
GA,7,3,14943.69838
GA,10,10,4162.275858
GA,9,5,6570.020445
GA,8,6,6271.461559
GA,9,9,6978.434057
GA,9,7,5646.639331
GA,11,9,17254.00883
GA,7,6,3406.614402
GA,7,5,6491.825041
GA,10,6,7271.434422
GA,5,4,9311.395195
GA,9,7,14980.80835
GA,8,5,7739.911055
GA,8,7,5941.158521
GA,10,5,23802.67185
GA,8,6,6604.527532
GA,10,10,7999.520005
GA,8,4,27059.27317
GA,8,6,24898.76118
GA,11,11,10784.02689
GA,10,5,8016.259503
GA,8,5,9149.930556
GA,8,5,8643.72908
GA,8,2,4709.256715
GA,11,9,67402.41599
GA,9,7,34301.80336
GA,7,6,6351.862741
GA,6,4,14828.43991
GA,7,6,4148.826505
GA,6,7,74952.83688
GA,9,5,40217.75244
GA,8,11,12711.67598
GA,7,5,3454.563378
GA,10,6,3791.182623
GA,6,4,20239.79464
GA,5,4,15129.55465
GA,8,5,39076.60683
GA,6,4,7644.117159
GA,8,8,6831.857433
GA,5,3,7142.148367
GA,7,2,23136.74143
GA,6,8,4170.354362
GA,10,4,43600.16395
GA,9,8,15607.98559
GA,11,4,38064.57508
GA,9,5,2539.386263
GA,8,7,1232.570112
GA,9,7,6274.546105
GA,11,7,36144.75316
GA,8,7,11081.12864
GA,4,2,1999.022913
GA,5,3,2005.35065
GA,8,5,2109.630903
GA,7,6,4844.526797
GA,9,5,20399.61373
GA,8,6,10691.73508
GA,10,6,22429.93045
GA,8,7,26349.05058
GA,6,6,8455.540361
GA,9,7,13744.45528
GA,5,3,3622.853424
GA,9,4,9719.156839
GA,4,3,2352.277909
GA,8,7,6136.174606
GA,12,7,25590.89639
GA,6,6,2610.484256
GA,7,5,6570.020445
GA,7,11,13045.06294
GA,9,9,10651.20776
GA,7,5,4519.823888
GA,7,4,8850.592048
GA,7,5,14997.31069
GA,8,8,1292.247227
GA,10,11,16694.95761
GA,6,5,1444.548245
GA,10,8,4703.648533
GA,8,5,4384.935447
GA,8,5,21800.55048
GA,9,6,1332.551301
GA,11,8,6435.718129
GA,7,3,2133.281835
GA,6,2,2189.533785
GA,6,6,4227.045008
GA,9,9,3553.685472
GA,10,4,12118.87323
GA,4,3,3540.927214
GA,10,5,6099.448665
GA,3,2,1971.683015
GA,13,7,54613.59424
GA,11,29,35504.8448
GA,10,10,21529.99121
GA,8,5,2647.435711
GA,13,9,54366.16437
GA,10,7,13913.14514
GA,5,3,8066.544915
GA,8,4,37335.18006
GA,2,2,9751.313704
GA,8,4,1482.544463
GA,5,2,5266.64598
GA,9,5,10573.98451
GA,10,5,8312.764325
GA,7,5,16960.81709
GA,10,5,22288.50954
GA,7,3,10339.80122
GA,2,2,1697.306192
GA,11,7,14972.55945
GA,8,5,6105.564094
GA,9,6,8972.015416
GA,9,4,9146.429489
GA,9,13,16618.03582
GA,4,2,1948.647338
GA,9,7,6011.000803
GA,9,6,104474.7475
GA,8,6,9142.928869
GA,10,5,6410.83512
GA,10,6,6566.888214
GA,9,4,23764.17644
GA,6,4,5667.510682
GA,9,6,13001.75714
GA,10,8,15262.18504
GA,11,7,93227.73251
GA,9,8,14820.21907
GA,5,3,56003.42701
GA,5,4,9017.254466
GA,6,3,5787.264388
GA,9,5,12188.12356
GA,11,12,5069.919383
GA,9,7,9865.939477
GA,4,3,5101.572936
GA,5,4,14447.76321
GA,8,6,1195.085534
GA,8,8,7946.033856
GA,7,7,8245.062422
GA,8,10,9633.579562
GA,11,8,37766.65629
GA,8,9,17744.91321
GA,8,10,24615.89837
GA,9,9,2361.186755
GA,7,4,2958.802925
GA,6,3,2081.793528
GA,11,8,46589.86563
GA,9,9,28222.90287
GA,4,4,9754.890298
GA,8,3,17723.09792
GA,10,7,17972.35385
GA,9,8,14562.0294
GA,6,4,12699.96083
GA,8,5,7713.444526
GA,8,4,24058.243
GA,4,3,6793.790316
GA,11,16,138200.7436
GA,8,4,24752.31637
GA,4,3,16686.40532
GA,8,5,9434.880979
GA,8,5,15994.29211
GA,9,10,9142.928869
GA,8,8,34961.76098
GA,13,16,173073.8649
GA,6,2,13440.95113
GA,7,5,9644.264117
GA,6,5,19106.03783
GA,9,6,41150.07781
GA,7,3,5240.465604
GA,7,3,7164.718014
GA,9,7,46957.64411
GA,8,7,1715.302202
GA,9,6,18798.20203
GA,6,4,16392.23444
GA,8,5,5333.749215
GA,8,5,30102.74243
GA,10,5,10027.87678
GA,8,6,5584.179508
GA,8,3,7992.828072
GA,9,6,8160.694224
GA,7,4,8445.314343
GA,7,4,8544.328196
GA,8,6,24635.37064
GA,10,4,6314.71059
GA,9,5,26698.37141
GA,7,5,9125.438741
GA,8,5,11305.71796
GA,8,8,8892.161218
GA,7,3,14849.00048
GA,8,7,5165.076714
GA,10,4,8207.905266
GA,8,6,8228.165045
GA,12,9,42474.26436
GA,10,10,9406.606509
GA,8,6,10702.79389
GA,9,7,11953.97491
GA,13,5,12829.01125
GA,8,5,8140.49002
GA,10,5,4583.604284
GA,7,4,6032.311217
GA,8,5,7909.332132
GA,12,7,31709.57335
GA,7,5,2170.007127
GA,9,5,7378.678389
GA,4,4,14766.81519
GA,10,8,56016.22527
GA,10,6,15353.59062
GA,9,8,7515.922026
GA,8,4,5281.209995
GA,9,5,21038.43824
GA,10,6,29469.92043
GA,9,6,16669.30513
GA,7,3,2966.013367
GA,5,2,4423.335895
GA,10,8,11433.64954
GA,6,6,10854.34316
GA,8,6,6460.636043
GA,6,7,14439.61335
GA,6,3,5697.372153
GA,10,5,20702.1216
GA,6,7,20180.54181
GA,10,5,4025.757511
GA,7,5,903.0600372
GA,3,2,3853.974713
GA,4,3,3366.408649
GA,5,4,5383.527354
GA,4,4,9523.412449
GA,6,2,5173.757535
GA,4,3,6314.71059
GA,8,7,12860.36388
GA,8,7,9304.355708
GA,12,9,51320.84753
GA,10,5,26773.42358
GA,9,3,4390.414039
GA,11,6,21805.22704
GA,8,4,7097.083226
GA,7,6,8822.917428
GA,4,3,6111.684307
GA,9,8,11152.08678
GA,7,7,7512.646141
GA,5,5,4390.414039
GA,3,2,5631.746565
GA,10,5,40378.40844
GA,7,7,46607.89427
GA,9,4,16205.55325
GA,10,6,13792.58391
GA,4,3,15578.72162
GA,3,2,1084.975658
GA,8,3,6256.038121
GA,3,2,32507.32285
GA,8,5,4346.646768
GA,11,7,56992.25916
GA,10,9,23672.82667
GA,6,4,1826.641024
GA,8,7,3651.162185
GA,5,2,20376.7562
GA,3,2,4221.632835
GA,10,7,20048.56972
GA,8,7,7245.516559
GA,7,6,27993.95323
GA,8,6,41184.7277
GA,9,10,3113.872832
GA,6,6,5098.691454
GA,7,4,10950.81634
GA,8,7,6339.471545
GA,8,5,23327.72825
GA,9,6,14187.71495
GA,9,6,3502.737509
GA,10,4,3653.737879
GA,4,4,6702.090619
GA,9,7,33112.66541
GA,5,4,8650.597899
GA,8,4,6302.343616
GA,8,5,27472.2551
GA,10,9,33570.43995
GA,9,12,51675.72408
GA,11,7,16324.26585
GA,8,4,47987.63142
GA,9,6,4533.66481
GA,11,5,35054.84652
GA,9,5,21395.13452
GA,9,4,5087.176113
GA,7,6,4887.058783
GA,4,4,5691.393532
GA,6,5,8510.143625
GA,7,7,8733.168516
GA,3,2,4742.952541
GA,8,5,8346.68594
GA,8,6,12563.56208
GA,9,5,6327.088417
GA,7,5,13736.4363
GA,6,3,3671.793934
GA,6,5,4031.0823
GA,8,3,17784.20873
GA,7,5,11938.67465
GA,5,3,71029.86795
GA,9,8,9830.070768
GA,8,5,2314.548242
GA,10,4,38594.90345
GA,5,2,3502.737509
GA,7,7,5989.715542
GA,4,2,1733.361369
GA,5,3,7749.841195
GA,8,4,5098.691454
GA,9,4,8360.266256
GA,7,6,4578.046452
GA,8,3,5046.938263
GA,7,4,30175.64797
GA,11,9,11110.98858
GA,10,10,61413.56149
GA,7,2,6367.364463
GA,8,4,2665.9773
GA,11,9,34089.96499
GA,9,5,5913.903318
GA,9,6,40217.75244
GA,9,6,6044.499098
GA,11,5,14139.13414
GA,9,5,6784.28391
GA,5,3,11957.80271
GA,9,7,35279.6311
GA,6,2,5655.581816
GA,8,7,3962.038631
GA,10,6,15166.81771
GA,10,4,15553.65441
GA,9,5,35526.88453
GA,8,5,7969.419516
GA,8,5,22633.16178
GA,6,4,3996.511956
GA,8,5,7329.868108
GA,8,8,21001.49145
GA,10,13,14627.45843
GA,14,5,118565.8497
GA,12,8,37738.57776
GA,8,8,32288.60061
GA,7,4,25354.56709
GA,3,2,4401.378061
GA,11,5,19164.22085
GA,10,7,21637.14848
GA,10,8,79873.25362
GA,11,6,17801.68575
GA,5,2,4586.385289
GA,6,5,5545.631255
GA,8,7,2277.020509
GA,10,6,15528.60065
GA,7,4,1442.656317
GA,7,5,7759.778547
GA,9,3,23093.84135
GA,8,8,8999.844896
GA,9,7,7561.857921
GA,3,3,1418.146723
GA,9,6,8623.130464
GA,5,3,1614.165304
GA,7,9,1925.70021
GA,6,5,956.9571903
GA,3,2,6361.162819
GA,4,4,2970.822859
GA,5,3,5593.088916
GA,9,9,20812.49008
GA,10,11,13788.56955
GA,8,12,31746.61302
GA,8,5,4508.762303
GA,7,4,16532.70659
GA,8,5,5217.22925
GA,9,7,60274.92373
GA,3,2,11407.27118
GA,4,2,3128.544725
GA,11,6,38391.55633
GA,2,2,3126.09891
GA,7,3,2608.181704
GA,10,7,4503.232422
GA,10,6,7365.649228
GA,7,8,5451.121293
GA,12,6,5462.904743
GA,8,7,10769.23992
GA,7,8,1713.298725
GA,6,3,4821.891935
GA,13,9,71175.40492
GA,8,5,47489.84827
GA,11,6,37469.46863
GA,8,6,3728.735307
GA,5,2,11850.81987
GA,8,7,5345.447539
GA,8,7,5703.350185
GA,9,6,23452.15305
GA,8,5,10921.10071
GA,9,9,7258.471635
GA,12,6,9300.835053
GA,3,3,5249.188432
GA,9,7,46181.0156
GA,12,5,26100.47564
GA,9,11,3817.303226
GA,8,7,11185.75049
GA,6,5,25590.89639
GA,11,11,58460.2579
GA,8,5,18064.47937
GA,4,3,48810.87203
GA,10,7,58681.2114
GA,8,4,26373.95213
GA,4,3,9374.833537
GA,9,5,7637.525863
GA,10,6,19213.49898
GA,8,8,6933.713788
GA,7,7,8965.062536
GA,5,4,3838.245059
GA,7,5,7388.454565
GA,4,3,28831.33852
GA,6,4,9562.457602
GA,9,10,5295.787409
GA,7,7,19244.88048
GA,7,5,7749.841195
GA,10,5,6711.555667
GA,9,10,1996.914519
GA,7,4,3366.408649
GA,10,8,66045.03926
GA,14,6,42328.38311
GA,6,4,10669.62231
GA,5,2,8275.505591
GA,6,3,9923.414756
GA,12,4,16421.99505
GA,9,7,18421.28268
GA,8,8,17055.49262
GA,10,5,12474.19681
GA,9,8,21777.18525
GA,8,4,17370.88663
GA,7,2,14378.53646
GA,8,6,7007.232957
GA,10,6,12551.89263
GA,12,6,53948.30411
GA,9,4,11096.05693
GA,8,5,17033.95986
GA,10,7,20523.18695
GA,9,7,32881.87385
GA,7,3,8912.968583
GA,8,5,2448.61711
GA,9,8,7499.538554
GA,7,9,16353.9891
GA,9,8,10442.04352
GA,7,5,3684.709601
GA,11,10,46734.42996
GA,10,6,13684.37251
GA,7,7,6774.78478
GA,13,7,47981.52654
GA,10,9,26628.38372
GA,7,6,5910.879049
GA,6,4,40567.98271
GA,7,6,6591.971251
GA,6,4,9555.352208
GA,12,9,17522.78799
GA,7,4,43382.41061
GA,8,5,35989.92848
GA,10,4,11129.66422
GA,7,5,3313.880226
GA,4,2,3389.004668
GA,8,5,4049.738721
GA,7,5,6438.832159
GA,11,6,31693.66971
GA,11,8,9837.240383
GA,8,3,3266.594279
GA,10,16,11516.68312
GA,11,7,10089.28446
GA,5,3,3436.873529
GA,7,4,9111.455932
GA,10,7,52344.08926
GA,8,8,8272.122856
GA,12,6,35565.40336
GA,11,7,31608.97426
GA,9,7,51756.75825
GA,7,7,41098.09532
GA,9,5,4426.081645
GA,8,7,15258.03288
GA,10,12,59300.04701
GA,8,10,102361.9519
GA,10,5,24557.508
GA,10,12,37212.21929
GA,8,5,45659.66221
GA,5,3,7180.854131
GA,10,6,4813.415192
GA,10,7,13676.36882
GA,10,6,13234.59731
GA,4,4,11437.42098
GA,3,2,2189.533785
GA,9,9,53197.65068
GA,11,5,17077.03059
GA,5,2,10317.93395
GA,9,4,10728.61809
GA,12,8,3625.42475
GA,10,5,71321.10337
GA,6,3,5604.973712
GA,7,3,17254.00883
GA,7,5,1705.296209
GA,13,10,87937.42613
GA,4,2,16866.3174
GA,10,8,27999.03626
GA,6,5,16421.99505
GA,7,6,9290.282059
GA,9,10,12563.56208
GA,8,6,54715.21076
GA,9,5,6847.739883
GA,6,4,7470.079525
GA,8,5,7264.952065
GA,6,3,7209.928456
GA,8,4,5835.39963
GA,8,5,17544.5208
GA,8,12,33743.33554
GA,6,3,2934.811845
GA,9,7,5389.393578
GA,5,3,3361.394408
GA,9,9,6529.320671
GA,4,5,8221.409936
GA,8,8,3914.473528
GA,8,5,10761.85063
GA,6,9,4420.590713
GA,8,4,1999.022913
GA,5,3,4227.045008
GA,6,4,5715.312518
GA,9,8,4720.479758
GA,5,7,11550.7094
GA,7,5,43053.57123
GA,8,5,9434.880979
GA,9,6,34426.93985
GA,8,6,19618.27198
GA,7,4,6629.65834
GA,9,4,24508.88831
GA,10,11,16116.71232
GA,7,3,1294.071008
GA,7,6,3291.452796
GA,8,4,6523.066869
GA,10,7,8578.561487
GA,5,4,4508.762303
GA,8,4,29645.82891
GA,10,7,16922.13808
GA,9,10,23711.27271
GA,7,2,8043.064544
GA,7,5,9984.608898
GA,6,4,80696.1643
GA,13,14,12986.02213
GA,10,10,70075.66483
GA,7,4,17396.89777
GA,6,4,7052.110392
GA,9,6,40303.76222
GA,6,5,9434.880979
GA,6,5,2985.266909
GA,3,3,5217.22925
GA,11,6,31371.18854
GA,9,5,14191.76767
GA,10,6,20276.28952
GA,11,8,19366.08145
GA,12,11,31413.42043
GA,9,9,18740.3922
GA,6,4,6176.042281
GA,7,5,5516.040399
GA,8,6,3783.356938
GA,8,3,55926.60058
GA,10,5,12141.94091
GA,6,3,9898.257239
GA,10,7,2764.018361
GA,8,8,6544.965316
GA,11,10,13528.57356
GA,8,5,25472.63817
GA,6,3,16294.56443
GA,11,6,8916.439608
GA,11,6,20610.29672
GA,4,4,40740.61246
GA,8,6,5439.346328
GA,7,7,9762.041593
GA,6,9,15428.51288
GA,8,4,3646.007997
GA,2,2,5706.338645
GA,6,5,5784.261865
GA,8,5,1622.02288
GA,9,5,3674.376784
GA,9,5,2949.199541
GA,6,5,2241.888386
GA,7,3,47987.63142
GA,9,9,22260.25778
GA,12,4,43641.35001
GA,6,5,1769.668292
GA,6,5,5799.287757
GA,9,6,12649.24264
GA,6,7,6023.174325
GA,8,8,16729.18519
GA,9,5,2277.020509
GA,3,2,1961.200555
GA,6,4,7909.332132
GA,7,7,10125.46534
GA,10,6,9417.206516
GA,10,5,18359.44988
GA,9,6,26368.96941
GA,9,6,8009.562904
GA,9,5,4790.828964
GA,9,5,3026.321559
GA,5,3,2484.79216
GA,8,6,11942.49739
GA,8,5,3687.293157
GA,9,7,11915.73308
GA,9,5,7525.758416
GA,5,3,6664.266518
GA,10,4,23418.63253
GA,9,6,7048.900463
GA,8,5,42731.38779
GA,10,11,39537.4535
GA,8,4,20075.84934
GA,8,8,4790.828964
GA,9,8,4437.077718
GA,7,5,3700.22695
GA,11,5,23031.91813
GA,5,2,2507.491968
GA,7,5,4771.09603
GA,4,3,1761.578823
GA,10,4,12022.91031
GA,10,4,28375.88246
GA,10,11,10921.10071
GA,9,4,14042.13207
GA,7,4,2028.606769
GA,6,3,3283.987531
GA,9,6,5631.746565
GA,11,8,9587.33078
GA,10,5,9851.584838
GA,2,2,11656.78417
GA,9,5,5871.588855
GA,6,3,4154.204987
GA,9,5,21525.33858
GA,10,5,10376.27876
GA,8,4,7522.481102
GA,8,8,1927.783245
GA,8,5,11152.08678
GA,9,3,12555.78321
GA,7,7,5865.55259
GA,6,4,7290.895963
GA,7,3,835.9871803
GA,6,4,896.5981423
GA,10,5,9608.666417
GA,9,5,5835.39963
GA,5,3,2354.504567
GA,9,13,17614.13628
GA,8,5,7187.311386
GA,9,4,9576.667299
GA,13,26,28780.04145
GA,8,6,24562.37391
GA,11,7,17897.89001
GA,10,5,9658.514201
GA,11,4,12307.69512
GA,7,8,9031.188944
GA,11,11,24232.35501
GA,10,8,43794.64419
GA,5,3,6991.22805
GA,4,3,8892.161218
